SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,04069,Stehekin,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27001,Steilacoom Hist.,10,7,0,2,1,2,0,5,12,7,0,58.3,41.7,0.0
2012-13,30303,Stevenson-Carson,0,1,0,0,1,0,0,0,1,0,0,0.0,100.0,0.0
2012-13,31311,Sultan,1,0,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2012-13,27320,Sumner,8,1,0,1,0,2,0,0,9,6,0,66.7,33.3,0.0
2012-13,39201,Sunnyside,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,27010,Tacoma,372,102,17,17,20,40,41,81,393,241,17,61.3,34.4,4.3
2012-13,14077,Taholah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17409,Tahoma,19,2,0,0,1,1,1,3,18,15,0,83.3,16.7,0.0
2012-13,38265,Tekoa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34402,Tenino,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,19400,Thorp,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,21237,Toledo,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,24404,Tonasket,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,39202,Toppenish,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,36300,Touchet,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,08130,Toutle Lake,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,20400,Trout Lake,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17406,Tukwila,35,14,0,1,1,3,4,9,40,28,3,70.0,22.5,7.5
2012-13,34033,Tumwater,13,0,0,0,0,1,1,2,11,9,0,81.8,18.2,0.0
2012-13,27083,University Place,29,14,0,0,0,2,1,20,23,19,1,82.6,13.0,4.3
2012-13,33070,Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,06037,Vancouver,67,29,1,4,3,7,4,24,72,50,3,69.4,26.4,4.2
2012-13,17402,Vashon Island,3,1,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2012-13,34975,WA State Center for Childhood Deafness and Hearing Loss,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,35200,Wahkiakum,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,13073,Wahluke,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
